entity_id,state,last_changed
sensor.shelly_potencia_real_1s,11.3,2026-05-20T17:17:51.716Z
sensor.shelly_potencia_real_1s,11.2,2026-05-20T17:17:52.718Z
sensor.shelly_potencia_real_1s,11.5,2026-05-20T17:17:53.717Z
sensor.shelly_potencia_real_1s,11,2026-05-20T17:17:55.672Z
sensor.shelly_potencia_real_1s,10.9,2026-05-20T17:17:57.717Z
sensor.shelly_potencia_real_1s,11.3,2026-05-20T17:17:58.666Z
sensor.shelly_potencia_real_1s,11.4,2026-05-20T17:17:59.666Z
sensor.shelly_potencia_real_1s,9.4,2026-05-20T17:18:00.665Z
sensor.shelly_potencia_real_1s,9.7,2026-05-20T17:18:01.666Z
sensor.shelly_potencia_real_1s,9.4,2026-05-20T17:18:02.717Z
sensor.shelly_potencia_real_1s,9.8,2026-05-20T17:18:04.716Z
sensor.shelly_potencia_real_1s,9.6,2026-05-20T17:18:05.671Z
sensor.shelly_potencia_real_1s,9.4,2026-05-20T17:18:06.716Z
sensor.shelly_potencia_real_1s,9.9,2026-05-20T17:18:07.717Z
sensor.shelly_potencia_real_1s,9.6,2026-05-20T17:18:08.699Z
sensor.shelly_potencia_real_1s,9.7,2026-05-20T17:18:09.717Z
sensor.shelly_potencia_real_1s,12.1,2026-05-20T17:18:10.699Z
sensor.shelly_potencia_real_1s,13.1,2026-05-20T17:18:11.666Z
sensor.shelly_potencia_real_1s,12.5,2026-05-20T17:18:12.666Z
sensor.shelly_potencia_real_1s,12.3,2026-05-20T17:18:13.717Z
sensor.shelly_potencia_real_1s,11.6,2026-05-20T17:18:14.666Z
sensor.shelly_potencia_real_1s,11.5,2026-05-20T17:18:15.722Z
sensor.shelly_potencia_real_1s,11.8,2026-05-20T17:18:16.665Z
sensor.shelly_potencia_real_1s,11.5,2026-05-20T17:18:18.698Z
sensor.shelly_potencia_real_1s,11.8,2026-05-20T17:18:19.665Z
sensor.shelly_potencia_real_1s,10.9,2026-05-20T17:18:20.715Z
sensor.shelly_potencia_real_1s,9.5,2026-05-20T17:18:21.665Z
sensor.shelly_potencia_real_1s,9.4,2026-05-20T17:18:23.665Z
sensor.shelly_potencia_real_1s,9.2,2026-05-20T17:18:24.665Z
sensor.shelly_potencia_real_1s,9.3,2026-05-20T17:18:25.715Z
sensor.shelly_potencia_real_1s,9.4,2026-05-20T17:18:26.671Z
sensor.shelly_potencia_real_1s,8.8,2026-05-20T17:18:27.717Z
sensor.shelly_potencia_real_1s,8.9,2026-05-20T17:18:29.716Z
sensor.shelly_potencia_real_1s,9.3,2026-05-20T17:18:30.665Z
sensor.shelly_potencia_real_1s,11.9,2026-05-20T17:18:31.719Z
sensor.shelly_potencia_real_1s,12.5,2026-05-20T17:18:32.665Z
sensor.shelly_potencia_real_1s,12.4,2026-05-20T17:18:33.715Z
sensor.shelly_potencia_real_1s,11.3,2026-05-20T17:18:34.716Z
sensor.shelly_potencia_real_1s,12.7,2026-05-20T17:18:35.664Z
sensor.shelly_potencia_real_1s,12.4,2026-05-20T17:18:36.670Z
sensor.shelly_potencia_real_1s,12.6,2026-05-20T17:18:37.714Z
sensor.shelly_potencia_real_1s,12.1,2026-05-20T17:18:39.665Z
sensor.shelly_potencia_real_1s,10.8,2026-05-20T17:18:40.714Z
sensor.shelly_potencia_real_1s,10.7,2026-05-20T17:18:41.714Z
sensor.shelly_potencia_real_1s,10.5,2026-05-20T17:18:42.665Z
sensor.shelly_potencia_real_1s,10,2026-05-20T17:18:43.664Z
sensor.shelly_potencia_real_1s,9.5,2026-05-20T17:18:44.715Z
sensor.shelly_potencia_real_1s,9.1,2026-05-20T17:18:45.697Z
sensor.shelly_potencia_real_1s,9.4,2026-05-20T17:18:46.697Z
sensor.shelly_potencia_real_1s,9.1,2026-05-20T17:18:47.663Z
sensor.shelly_potencia_real_1s,9.3,2026-05-20T17:18:48.714Z
sensor.shelly_potencia_real_1s,14.2,2026-05-20T17:18:50.665Z
sensor.shelly_potencia_real_1s,13.8,2026-05-20T17:18:51.667Z
sensor.shelly_potencia_real_1s,13.1,2026-05-20T17:18:52.665Z
sensor.shelly_potencia_real_1s,12.8,2026-05-20T17:18:53.667Z
sensor.shelly_potencia_real_1s,12.2,2026-05-20T17:18:54.697Z
sensor.shelly_potencia_real_1s,12.8,2026-05-20T17:18:55.717Z
sensor.shelly_potencia_real_1s,12.4,2026-05-20T17:18:56.673Z
sensor.shelly_potencia_real_1s,13.3,2026-05-20T17:18:57.665Z
sensor.shelly_potencia_real_1s,10.6,2026-05-20T17:18:58.667Z
sensor.shelly_potencia_real_1s,10.1,2026-05-20T17:18:59.664Z
sensor.shelly_potencia_real_1s,10.3,2026-05-20T17:19:00.716Z
sensor.shelly_potencia_real_1s,9.4,2026-05-20T17:19:01.666Z
sensor.shelly_potencia_real_1s,9.6,2026-05-20T17:19:03.663Z
sensor.shelly_potencia_real_1s,9.5,2026-05-20T17:19:04.714Z
sensor.shelly_potencia_real_1s,9.8,2026-05-20T17:19:06.664Z
sensor.shelly_potencia_real_1s,9.6,2026-05-20T17:19:07.669Z
sensor.shelly_potencia_real_1s,10.4,2026-05-20T17:19:08.714Z
sensor.shelly_potencia_real_1s,9.9,2026-05-20T17:19:09.663Z
sensor.shelly_potencia_real_1s,9.5,2026-05-20T17:19:11.663Z
sensor.shelly_potencia_real_1s,10,2026-05-20T17:19:12.663Z
sensor.shelly_potencia_real_1s,10.3,2026-05-20T17:19:13.713Z
sensor.shelly_potencia_real_1s,9.9,2026-05-20T17:19:14.663Z
sensor.shelly_potencia_real_1s,10,2026-05-20T17:19:15.714Z
sensor.shelly_potencia_real_1s,9.7,2026-05-20T17:19:16.666Z
sensor.shelly_potencia_real_1s,10.5,2026-05-20T17:19:18.714Z
sensor.shelly_potencia_real_1s,10.3,2026-05-20T17:19:19.663Z
sensor.shelly_potencia_real_1s,10.1,2026-05-20T17:19:20.713Z
sensor.shelly_potencia_real_1s,9.9,2026-05-20T17:19:21.713Z
sensor.shelly_potencia_real_1s,9.8,2026-05-20T17:19:22.663Z
sensor.shelly_potencia_real_1s,9.7,2026-05-20T17:19:23.664Z
sensor.shelly_potencia_real_1s,9,2026-05-20T17:19:24.713Z
sensor.shelly_potencia_real_1s,9.8,2026-05-20T17:19:25.713Z
sensor.shelly_potencia_real_1s,9,2026-05-20T17:19:26.662Z
sensor.shelly_potencia_real_1s,9.7,2026-05-20T17:19:27.721Z
sensor.shelly_potencia_real_1s,11.3,2026-05-20T17:19:29.714Z
sensor.shelly_potencia_real_1s,10.9,2026-05-20T17:19:30.713Z
sensor.shelly_potencia_real_1s,10.7,2026-05-20T17:19:31.664Z
sensor.shelly_potencia_real_1s,11.2,2026-05-20T17:19:32.712Z
sensor.shelly_potencia_real_1s,10.9,2026-05-20T17:19:33.662Z
sensor.shelly_potencia_real_1s,9.9,2026-05-20T17:19:35.713Z
sensor.shelly_potencia_real_1s,10.1,2026-05-20T17:19:37.662Z
sensor.shelly_potencia_real_1s,10.3,2026-05-20T17:19:38.718Z
sensor.shelly_potencia_real_1s,9.2,2026-05-20T17:19:39.662Z
sensor.shelly_potencia_real_1s,9,2026-05-20T17:19:41.659Z
sensor.shelly_potencia_real_1s,9.5,2026-05-20T17:19:42.709Z
sensor.shelly_potencia_real_1s,9.7,2026-05-20T17:19:43.659Z
sensor.shelly_potencia_real_1s,9.8,2026-05-20T17:19:44.709Z
sensor.shelly_potencia_real_1s,9.3,2026-05-20T17:19:45.712Z
sensor.shelly_potencia_real_1s,9.8,2026-05-20T17:19:46.713Z
sensor.shelly_potencia_real_1s,10,2026-05-20T17:19:47.662Z
sensor.shelly_potencia_real_1s,9.7,2026-05-20T17:19:48.718Z
sensor.shelly_potencia_real_1s,9.9,2026-05-20T17:19:49.661Z
sensor.shelly_potencia_real_1s,10.2,2026-05-20T17:19:50.661Z
sensor.shelly_potencia_real_1s,9.5,2026-05-20T17:19:51.713Z
sensor.shelly_potencia_real_1s,10.1,2026-05-20T17:19:52.662Z
sensor.shelly_potencia_real_1s,10,2026-05-20T17:19:53.713Z
sensor.shelly_potencia_real_1s,9.8,2026-05-20T17:19:55.661Z
sensor.shelly_potencia_real_1s,9.6,2026-05-20T17:19:56.712Z
sensor.shelly_potencia_real_1s,9.7,2026-05-20T17:19:57.661Z
sensor.shelly_potencia_real_1s,9.2,2026-05-20T17:19:58.717Z
sensor.shelly_potencia_real_1s,9.1,2026-05-20T17:19:59.716Z
