entity_id,state,last_changed
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T13:49:59.993Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T13:51:00.041Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T13:52:00.117Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T13:54:00.063Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T13:56:00.058Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T13:57:00.106Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T14:01:00.046Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T14:02:00.045Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T14:03:00.093Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T14:05:00.038Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T14:06:00.087Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T14:07:00.033Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T14:08:00.031Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T14:09:00.029Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,5.5,2026-02-25T14:09:41.886Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.7,2026-02-25T14:09:46.930Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.4,2026-02-25T14:10:00.027Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T14:10:42.603Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T14:11:00.025Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.7,2026-02-25T14:11:48.461Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,4.7,2026-02-25T14:12:48.153Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T14:12:53.194Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T14:13:00.072Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.8,2026-02-25T14:14:00.018Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T14:15:00.017Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,4.3,2026-02-25T14:15:30.647Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.5,2026-02-25T14:16:00.015Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T14:16:31.371Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T14:17:00.064Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T14:18:00.061Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.8,2026-02-25T14:19:00.009Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T14:20:00.057Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T14:21:00.004Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T14:22:00.001Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T14:23:00.058Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.7,2026-02-25T14:23:54.686Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T14:24:55.406Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T14:25:00.052Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T14:26:00.050Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.8,2026-02-25T14:27:00.048Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T14:28:00.096Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T14:29:00.094Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T14:30:00.091Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.8,2026-02-25T14:31:00.039Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T14:32:00.037Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T14:34:00.083Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.9,2026-02-25T14:34:23.241Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.5,2026-02-25T14:35:00.031Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,7.0,2026-02-25T14:35:23.883Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T14:35:28.924Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T14:36:00.078Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T14:37:00.077Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T14:38:00.023Z
