entity_id,state,last_changed
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:39:39.352Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:39:40.402Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:39:42.352Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:39:43.402Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:39:44.351Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:39:45.407Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:39:46.352Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:39:47.351Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:39:48.351Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:39:49.351Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:39:51.401Z
sensor.shelly_potencia_real_1s,6.9,2026-02-25T12:39:52.351Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:39:54.351Z
sensor.shelly_potencia_real_1s,7,2026-02-25T12:39:55.351Z
sensor.shelly_potencia_real_1s,6.9,2026-02-25T12:39:56.356Z
sensor.shelly_potencia_real_1s,7,2026-02-25T12:39:57.401Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:39:58.351Z
sensor.shelly_potencia_real_1s,6.9,2026-02-25T12:40:03.401Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:40:07.400Z
sensor.shelly_potencia_real_1s,6.9,2026-02-25T12:40:08.350Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:40:09.400Z
sensor.shelly_potencia_real_1s,6.9,2026-02-25T12:40:11.400Z
sensor.shelly_potencia_real_1s,7,2026-02-25T12:40:14.349Z
sensor.shelly_potencia_real_1s,6.9,2026-02-25T12:40:15.349Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:40:16.405Z
sensor.shelly_potencia_real_1s,6.9,2026-02-25T12:40:18.349Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:40:20.400Z
sensor.shelly_potencia_real_1s,6.9,2026-02-25T12:40:22.399Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:40:23.349Z
sensor.shelly_potencia_real_1s,6.9,2026-02-25T12:40:32.399Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:40:34.398Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:40:36.353Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:40:38.348Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:40:39.398Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:40:40.348Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:40:41.348Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:40:42.347Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:40:43.398Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:40:44.348Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:40:45.347Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:40:49.347Z
sensor.shelly_potencia_real_1s,6.9,2026-02-25T12:40:52.397Z
sensor.shelly_potencia_real_1s,7.3,2026-02-25T12:40:53.347Z
sensor.shelly_potencia_real_1s,7.4,2026-02-25T12:40:54.397Z
sensor.shelly_potencia_real_1s,7.7,2026-02-25T12:40:55.347Z
sensor.shelly_potencia_real_1s,7.8,2026-02-25T12:40:57.403Z
sensor.shelly_potencia_real_1s,7.6,2026-02-25T12:40:58.397Z
sensor.shelly_potencia_real_1s,7.8,2026-02-25T12:40:59.347Z
sensor.shelly_potencia_real_1s,7.6,2026-02-25T12:41:00.397Z
sensor.shelly_potencia_real_1s,7.5,2026-02-25T12:41:02.347Z
